"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","Should return all comments successfully","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnAllComments"
"","5","handleUserEvent_ShouldNackMessage_WhenDeleteThrowsException()","","Mon Jul 28 07:10:28 GMT 2025","passed","Mon Jul 28 07:10:28 GMT 2025","","com.talentradar.assessment_service.service.UserEventConsumerTest","com.talentradar.assessment_service.service.UserEventConsumerTest","handleUserEvent_ShouldNackMessage_WhenDeleteThrowsException"
"","5","Should filter out developers without submitted assessments","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","UserSnapshotService Tests","com.talentradar.assessment_service.service.UserSnapshotServiceImplTest","getDevelopersByManagerId_ShouldFilterOutDevelopersWithoutSubmittedAssessments"
"","7","shouldThrowBadRequestForInvalidDimensionId()","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldThrowBadRequestForInvalidDimensionId"
"","4","Should throw exception when trying to assign non-developer to manager","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","UserSnapshotService Tests","com.talentradar.assessment_service.service.UserSnapshotServiceImplTest","assignDeveloperToManager_ShouldThrowException_WhenUserIsNotDeveloper"
"","3","Should return dimension by ID successfully","","Mon Jul 28 07:10:29 GMT 2025","passed","Mon Jul 28 07:10:29 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","2","Should create grading criteria successfully","","Mon Jul 28 07:10:29 GMT 2025","passed","Mon Jul 28 07:10:29 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","11","shouldThrowResourceNotFoundIfDimensionMissing()","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldThrowResourceNotFoundIfDimensionMissing"
"","286","shouldHandleEventPublishingFailureGracefully()","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldHandleEventPublishingFailureGracefully"
"","6","handleUserEvent_ShouldHandleChannelErrors_WhenNackFails()","","Mon Jul 28 07:10:28 GMT 2025","passed","Mon Jul 28 07:10:28 GMT 2025","","com.talentradar.assessment_service.service.UserEventConsumerTest","com.talentradar.assessment_service.service.UserEventConsumerTest","handleUserEvent_ShouldHandleChannelErrors_WhenNackFails"
"","3","Should create comment successfully","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","5","Should combine multiple feedback comments correctly","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackAnalysisService Tests","com.talentradar.assessment_service.service.FeedbackAnalysisServiceTest","createAnalysisDto_ShouldCombineFeedbackComments_Correctly"
"","8","Should normalize dimension names correctly","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackAnalysisService Tests","com.talentradar.assessment_service.service.FeedbackAnalysisServiceTest","createAnalysisDto_ShouldNormalizeDimensionNames_Correctly"
"","5","Should return empty list when manager has no developers with submitted assessments","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","UserSnapshotService Tests","com.talentradar.assessment_service.service.UserSnapshotServiceImplTest","getDevelopersByManagerId_ShouldReturnEmptyList_WhenNoDevelopersWithSubmittedAssessments"
"","5","Should return empty list when no comments found by IDs","","Mon Jul 28 07:10:27 GMT 2025","passed","Mon Jul 28 07:10:27 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenNoIdsMatch"
"","19","Should return empty list when no feedback comments exist","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnEmptyList_WhenNoCommentsExist"
"","8","Should correctly map grading criteria to DTOs","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackDimensionService Tests","com.talentradar.assessment_service.service.FeedbackDimensionServiceImplTest","createFeedbackDimension_ShouldMapGradingCriteria_Correctly"
"","2","Should return true when grading criteria exists","","Mon Jul 28 07:10:29 GMT 2025","passed","Mon Jul 28 07:10:29 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","gradingCriteriaExists_ShouldReturnTrue_WhenIdExists"
"","6","Should handle multiple feedback dimensions for same feedback","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackDimensionService Tests","com.talentradar.assessment_service.service.FeedbackDimensionServiceImplTest","getFeedbackDimensionsByFeedbackId_ShouldReturnMultipleDimensions_WhenMultipleExist"
"","9","Should handle long comment text correctly","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackDimensionService Tests","com.talentradar.assessment_service.service.FeedbackDimensionServiceImplTest","createFeedbackDimension_ShouldHandleLongComment_Correctly"
"","7","Should handle null feedback comments list gracefully","","Mon Jul 28 07:10:26 GMT 2025","passed","Mon Jul 28 07:10:26 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","2","Should delete grading criteria successfully when grading criteria exists","","Mon Jul 28 07:10:29 GMT 2025","passed","Mon Jul 28 07:10:29 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldDeleteGradingCriteria_WhenIdExists"
